"competitie_naam","seizoen","genre","poule_naam","divisie","datum","tijd","sporthal","plaats_sporthal","thuisteam","thuisclub","plaats_thuisclub","uitteam","uitclub","plaats_uitclub","scheids1_hashed","scheids2_hashed","thuisscore","uitscore"
"Dames Competitie","2018","competitie","Eredivisie","1","2018-10-13","16:15:00","Universitair Sportcentrum","Delft","HSK Agents","HSK Floorball","Den Haag","UFC Utrecht 1","UFC Utrecht","Utrecht","f8cd5ba4b8d3c0dade7c079fd87a3c3b","06bd1f981bcec6deb2475c2ee558ba5b","3","12"
"Dames Competitie","2018","competitie","1e Divisie","2","2018-10-13","18:15:00","Universitair Sportcentrum","Delft","Blue Falcons","D.S.F.V. Blue Falcons","Delft","UFC Utrecht 3","UFC Utrecht","Utrecht","07ce5bc6d8516f4c117e1c20e7aa3e06","1076cdabefaae3df5f878490060547f6","1","5"
"Dames Competitie","2018","competitie","Eredivisie","1","2018-11-24","15:45:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","b122057a3469d35d27c29a861f14c279","8868e4717e436bc21a0f7287a85fbf35","0","14"
"Dames Competitie","2018","competitie","1e Divisie","2","2018-11-24","17:45:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","UFC Utrecht 4","UFC Utrecht","Utrecht","91ef982b8ec2c72272c9e32045feb336","47d4f1b75fb1cb6b3683ae567090ddad","3","1"
"Dames Competitie","2018","competitie","Eredivisie","1","2018-11-24","16:45:00","Sportcentrum Universiteit Twente","Enschede","Groningen Messed Up","UFC Groningen","Groningen","HSK Agents","HSK Floorball","Den Haag","dc0a68fd3435aa4160c74cc7037a8c1f","1e95449681342fc2e0c3bbb786fa0503","3","3"
"Dames Competitie","2018","competitie","1e Divisie","2","2018-11-24","16:45:00","Roemer Visscher College","Den Haag","Blue Falcons","D.S.F.V. Blue Falcons","Delft","U.C. Face Off ","U.C. Face Off","Groningen","fdf4ce71f9fc90a806ecb353dc92c7e8","471a36e9d23f8905f3c6d2b1443a8ff7","1","2"
"Dames Competitie","2018","competitie","1e Divisie","2","2018-11-24","10:30:00","Sportcentrum Olympos","Utrecht","UFC Utrecht 3","UFC Utrecht","Utrecht","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","b82d0db2f5c5502b1f541d76cc76578a","47d4f1b75fb1cb6b3683ae567090ddad","1","4"
"Dames Competitie","2018","competitie","Eredivisie","1","2018-11-24","17:30:00","Sportcentrum Olympos","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","Sonics","Sonics","Amersfoort","7adfe943c89dced88eb9264427ee9685","f168b49418df8cdc224f3921a00f886d","11","1"
"Dames Competitie","2018","competitie","1e Divisie","2","2018-12-15","12:15:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 3","UFC Utrecht","Utrecht","UFC Utrecht 4","UFC Utrecht","Utrecht","0ded7fce0f37432ec8e5179839aecbde","a8b493ba9517fd34d15adbee6989e3f8","1","1"
"Dames Competitie","2018","competitie","Eredivisie","1","2018-12-15","11:45:00","ACLO","Groningen","Groningen Messed Up","UFC Groningen","Groningen","Sonics","Sonics","Amersfoort","5379eb8fe684268cd4677c9213581b16","f157a0979f8bf1f2923bec29ab0aa10d","3","4"
"Dames Competitie","2018","competitie","1e Divisie","2","2018-12-15","17:15:00","ACLO","Groningen","U.C. Face Off ","U.C. Face Off","Groningen","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","41180a1d23116214326e162bd22769e8","ff743efb856e8dbeb30da69083cdb7b4","3","2"
"Dames Competitie","2018","competitie","Eredivisie","1","2018-12-15","10:30:00","Nieuw Welgelegen Multifunctionele - Beneden","Utrecht","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","UFC Utrecht 1","UFC Utrecht","Utrecht","e42ec79df18ea1e74dceb37a190ebf67","2f94911872153729c2d60dab06d98ae3","3","5"
"Dames Competitie","2018","competitie","1e Divisie","2","2018-12-15","14:30:00","Nieuw Welgelegen Multifunctionele - Beneden","Utrecht","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","Blue Falcons","D.S.F.V. Blue Falcons","Delft","1ff3afd134bd3d6e814e061fc35a9c7f","b8343f35ef916d408b9696fe9ccf6091","7","0"
"Dames Competitie","2018","competitie","Eredivisie","1","2018-12-15","16:45:00","Roemer Visscher College","Den Haag","HSK Agents","HSK Floorball","Den Haag","UFC Utrecht 2","UFC Utrecht","Utrecht","f168b49418df8cdc224f3921a00f886d","c42386b84ff1ede5be28aa82d9b5d7dc","9","2"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-01-12","10:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 4","UFC Utrecht","Utrecht","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","b122057a3469d35d27c29a861f14c279","8868e4717e436bc21a0f7287a85fbf35","2","9"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-01-12","14:30:00","Nieuw Welgelegen Multifunctionele - Beneden","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","f168b49418df8cdc224f3921a00f886d","041b0d41cac9e4bae468c10a0d0c3e18","9","0"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-03-09","11:15:00","ACLO","Groningen","UFC Utrecht 3","UFC Utrecht","Utrecht","U.C. Face Off ","U.C. Face Off","Groningen","74d2e3198baf80a7eba02503b62933bf","f168b49418df8cdc224f3921a00f886d","1","2"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-01-12","16:15:00","Roemer Visscher College","Den Haag","Sonics","Sonics","Amersfoort","HSK Agents","HSK Floorball","Den Haag","f4a29fda5ec9060b7deeaa08a67af3b0","f8cd5ba4b8d3c0dade7c079fd87a3c3b","3","3"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-01-12","14:30:00","ACLO","Groningen","Groningen Messed Up","UFC Groningen","Groningen","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","27e33eb163bdd2fe6ffdfc39097d8582","5d30a3eca945d8eb914813f87b2a9689","3","9"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-01-12","18:15:00","Nieuw Welgelegen Multifunctionele - Beneden","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","Blue Falcons","D.S.F.V. Blue Falcons","Delft","3ac3319d3042e6704211a5cbda7c3d83","5c75aec4ac0971df9a3f602335a45dc7","8","2"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-01-26","18:00:00","Nieuw Welgelegen Multifunctionele - Beneden","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","UFC Utrecht 3","UFC Utrecht","Utrecht","9fa562c124719a8491bc28b8cad8a74c","dc862a8de4a2bcca095c554216a94c90","5","6"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-01-26","15:45:00","Lewenborg","Groningen","UFC Utrecht 1","UFC Utrecht","Utrecht","Groningen Messed Up","UFC Groningen","Groningen","c42386b84ff1ede5be28aa82d9b5d7dc","7adfe943c89dced88eb9264427ee9685","10","2"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-01-26","16:15:00","Universitair Sportcentrum","Delft","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","U.C. Face Off ","U.C. Face Off","Groningen","1004c6c7a3a4afb097da5f07f85d9c12","b291264977b2e52ea0c515cef77d67e7","0","2"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-01-26","18:00:00","Universitair Sportcentrum","Delft","UFC Utrecht 4","UFC Utrecht","Utrecht","Blue Falcons","D.S.F.V. Blue Falcons","Delft","29a7000da3a50110f879027b3c802eff","72ec04264c5a0f63b7166105e871189e","6","2"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-01-26","10:30:00","Roemer Visscher College","Den Haag","UFC Utrecht 2","UFC Utrecht","Utrecht","Sonics","Sonics","Amersfoort","f4a29fda5ec9060b7deeaa08a67af3b0","f8cd5ba4b8d3c0dade7c079fd87a3c3b","1","12"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-01-26","12:45:00","Roemer Visscher College","Den Haag","HSK Agents","HSK Floorball","Den Haag","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","5e2176b3aa970e3a944ac7f7cf7f5178","ded2bc207f4198fb7efb81d35bddab29","2","8"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-02-09","15:45:00","Nieuw Welgelegen Multifunctionele - Beneden","Utrecht","UFC Utrecht 3","UFC Utrecht","Utrecht","Blue Falcons","D.S.F.V. Blue Falcons","Delft","47d4f1b75fb1cb6b3683ae567090ddad","47d4f1b75fb1cb6b3683ae567090ddad","5","0"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-02-09","10:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","HSK Agents","HSK Floorball","Den Haag","0d34d370cc4421dd1f137d38da9543d3","f4a29fda5ec9060b7deeaa08a67af3b0","5","1"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-02-09","12:15:00","Sportcentrum Universiteit Twente","Enschede","UFC Utrecht 2","UFC Utrecht","Utrecht","Groningen Messed Up","UFC Groningen","Groningen","dc0a68fd3435aa4160c74cc7037a8c1f","f168b49418df8cdc224f3921a00f886d","2","6"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-02-09","10:30:00","Triangel","Lent (Nijmegen)","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","Sonics","Sonics","Amersfoort","de0357e8215d96f7a61d49ee5e3c1005","2f94911872153729c2d60dab06d98ae3","21","1"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-02-09","14:15:00","Triangel","Lent (Nijmegen)","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","d629a23361e13719050bae03d5a4bdb3","f200a72c0444f068496d5a7d9f4b45ef","4","3"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-02-09","16:00:00","Triangel","Lent (Nijmegen)","UFC Utrecht 4","UFC Utrecht","Utrecht","U.C. Face Off ","U.C. Face Off","Groningen","333aa51feb5f59bada67e763b095f591","5369c0963d378b0b93ded7be2073c714","0","6"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-03-16","10:30:00","Triangel","Lent (Nijmegen)","UFC Utrecht 4","UFC Utrecht","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","5236454bde502c58c7ff4d4025e6a754","ece66de9fb82dc54fa94af82fafa1c35","3","3"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-03-16","14:00:00","Triangel","Lent (Nijmegen)","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","UFC Utrecht 2","UFC Utrecht","Utrecht","203a6531f2ea38f37bef001d49d5228a","1e95449681342fc2e0c3bbb786fa0503","14","0"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-03-16","16:15:00","Lewenborg","Groningen","HSK Agents","HSK Floorball","Den Haag","Groningen Messed Up","UFC Groningen","Groningen","74d2e3198baf80a7eba02503b62933bf","7d43f6bd0478767b800a90cf18d3a313","1","8"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-03-16","15:45:00","Universitair Sportcentrum","Delft","U.C. Face Off ","U.C. Face Off","Groningen","Blue Falcons","D.S.F.V. Blue Falcons","Delft","31efcf3aaa845635ea4fdeed98c74667","77e0cbd49bea59238990879a0541df8f","5","2"
"Dames Competitie","2018","competitie","1e Divisie","2","2019-03-16","10:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","UFC Utrecht 3","UFC Utrecht","Utrecht","d8c2dd1b714a575abbda11f756c77eb9","1ae26c0da0a6e079a54a16ed0cd9cdb8","3","2"
"Dames Competitie","2018","competitie","Eredivisie","1","2019-03-16","12:15:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","Sonics","Sonics","Amersfoort","UFC Utrecht 1","UFC Utrecht","Utrecht","03b437bf861cd50b6be9baaffa85f0c8","f4a29fda5ec9060b7deeaa08a67af3b0","4","6"
"Dames Competitie","2018","competitie","Poule 2 Play offs ","1","2019-03-30","18:00:00","Nieuw Welgelegen Multifunctionele - Beneden","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","323bbd65a9592dd878ac312581040050","8b5a85a5a83633157294f9e63a7142b6","2","4"
"Dames Competitie","2018","competitie","Poule 2 Play offs ","1","2019-03-30","14:15:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","U.C. Face Off ","U.C. Face Off","Groningen","Groningen Messed Up","UFC Groningen","Groningen","91ef982b8ec2c72272c9e32045feb336","ded2bc207f4198fb7efb81d35bddab29","0","14"
"Dames Competitie","2018","competitie","Poule 3 Play offs ","3","2019-03-30","12:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 4","UFC Utrecht","Utrecht","UFC Utrecht 3","UFC Utrecht","Utrecht","0df0505c99385b230173d9da40fff510","e0023dcfdcd04fdd34a1fc6d7908eebe","0","5"
"Dames Competitie","2018","competitie","Poule 3 Play offs ","3","2019-03-30","17:00:00","Triangel","Lent (Nijmegen)","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","Blue Falcons","D.S.F.V. Blue Falcons","Delft","7ac8130b52c6f6ce2b283cf7c0bba49d","98d8fcc03afe52ea5e97c66c518c46cd","6","3"
"Dames Competitie","2018","competitie","Poule 1 Play offs","1","2019-03-30","10:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","HSK Agents","HSK Floorball","Den Haag","f168b49418df8cdc224f3921a00f886d","77e0cbd49bea59238990879a0541df8f","3","1"
"Dames Competitie","2018","competitie","Poule 2 Play offs ","1","2019-04-06","10:30:00","Sportcampus Utrecht","Utrecht","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","1565a3d0c750ad737e86c8cdae4927e1","5f9aede60a3e51017da95288726c7ee5","1","2"
"Dames Competitie","2018","competitie","Poule 3 Play offs ","3","2019-04-06","18:15:00","Roemer Visscher College","Den Haag","UFC Utrecht 3","UFC Utrecht","Utrecht","Blue Falcons","D.S.F.V. Blue Falcons","Delft","a8b493ba9517fd34d15adbee6989e3f8","31efcf3aaa845635ea4fdeed98c74667","0","2"
"Dames Competitie","2018","competitie","Poule 1 Play offs","1","2019-04-06","10:30:00","Roemer Visscher College","Den Haag","HSK Agents","HSK Floorball","Den Haag","UFC Utrecht 1","UFC Utrecht","Utrecht","77e0cbd49bea59238990879a0541df8f","f8cd5ba4b8d3c0dade7c079fd87a3c3b","3","9"
"Dames Competitie","2018","competitie","Poule 3 Play offs ","3","2019-04-06","10:30:00","Rhenen - Sporthal Het Gastland - dubbel","Rhenen","UFC Utrecht 4","UFC Utrecht","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","3ac3319d3042e6704211a5cbda7c3d83","5c75aec4ac0971df9a3f602335a45dc7","2","9"
"Dames Competitie","2018","competitie","Poule 1 Play offs","1","2019-03-30","15:00:00","Triangel","Lent (Nijmegen)","Sonics","Sonics","Amersfoort","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","4df967cb47517e3e8d46b5b4ecddbe4d","c13f8cf1de874f2373a47ce9e2b871b7","4","18"
"Dames Competitie","2018","competitie","Poule 1 Play offs","1","2019-04-06","10:30:00","Triangel","Lent (Nijmegen)","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","Sonics","Sonics","Amersfoort","f168b49418df8cdc224f3921a00f886d","c42386b84ff1ede5be28aa82d9b5d7dc","9","4"
"Dames Competitie","2018","competitie","Poule 2 Play offs ","1","2019-04-06","16:30:00","Triangel","Lent (Nijmegen)","U.C. Face Off ","U.C. Face Off","Groningen","Groningen Messed Up","UFC Groningen","Groningen","be17171577738e0dfb43c18143024f42","4df967cb47517e3e8d46b5b4ecddbe4d","5","8"
"Dames Competitie","2018","competitie","Poule 3 Play offs ","3","2019-04-13","10:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","UFC Utrecht 3","UFC Utrecht","Utrecht","8868e4717e436bc21a0f7287a85fbf35","ff743efb856e8dbeb30da69083cdb7b4","3","5"
"Dames Competitie","2018","competitie","Poule 2 Play offs ","1","2019-04-13","17:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","355f40ba7577f96605261b7055d38fc7","77e0cbd49bea59238990879a0541df8f","3","2"
"Dames Competitie","2018","competitie","Poule 2 Play offs ","1","2019-04-13","14:45:00","Lewenborg","Groningen","Groningen Messed Up","UFC Groningen","Groningen","U.C. Face Off ","U.C. Face Off","Groningen","70862826adbae517e1c71e442e4d71e6","5d30a3eca945d8eb914813f87b2a9689","18","0"
"Dames Competitie","2018","competitie","Poule 1 Play offs","1","2019-04-13","16:45:00","Bokkeduinen","Amersfoort","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","Sonics","Sonics","Amersfoort","47d4f1b75fb1cb6b3683ae567090ddad","47d4f1b75fb1cb6b3683ae567090ddad","0","0"
"Dames Competitie","2018","competitie","Poule 1 Play offs","1","2019-04-13","10:30:00","Universitair Sportcentrum","Delft","UFC Utrecht 1","UFC Utrecht","Utrecht","HSK Agents","HSK Floorball","Den Haag","47d4f1b75fb1cb6b3683ae567090ddad","47d4f1b75fb1cb6b3683ae567090ddad","0","0"
"Dames Competitie","2018","competitie","Poule 3 Play offs ","3","2019-04-13","18:15:00","Universitair Sportcentrum","Delft","Blue Falcons","D.S.F.V. Blue Falcons","Delft","UFC Utrecht 4","UFC Utrecht","Utrecht","0ded7fce0f37432ec8e5179839aecbde","a8b493ba9517fd34d15adbee6989e3f8","5","2"
"Dames Competitie","2018","competitie","Finale landskampioenschap dames","0","2019-05-25","12:45:00","Sportcentrum Olympos","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","355f40ba7577f96605261b7055d38fc7","041b0d41cac9e4bae468c10a0d0c3e18","5","1"
"Dames Nederlandse Loterij Cup","2018","beker","Dames Nederlandse Loterij Cup - Ronde 1 / Kwartfinale","0","2018-11-17","15:45:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","Sonics","Sonics","Amersfoort","Groningen Messed Up","UFC Groningen","Groningen","52c46476e8eb3f8ad03df1ebb9bb8727","782356bc86084494e137781fc42fc97a","3","4"
"Dames Nederlandse Loterij Cup","2018","beker","Dames Nederlandse Loterij Cup - Ronde 1 / Kwartfinale","0","2018-11-17","10:30:00","Triangel","Lent (Nijmegen)","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","UFC Utrecht 1","UFC Utrecht","Utrecht","d2a14989ad52baf47a7498ee33e4ab09","06bd1f981bcec6deb2475c2ee558ba5b","3","2"
"Dames Nederlandse Loterij Cup","2018","beker","Dames Nederlandse Loterij Cup - Ronde 1 / Kwartfinale","0","2018-11-17","16:15:00","Triangel","Lent (Nijmegen)","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","U.C. Face Off","U.C. Face Off","Groningen","476043335a72c7404d9d7d461b70614c","6cf7e7ce3c51b18b1086ee914a598fa4","3","5"
"Dames Nederlandse Loterij Cup","2018","beker","Dames Nederlandse Loterij Cup - Ronde 2 / Halve finale","0","2019-03-23","15:00:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","Groningen Messed Up","UFC Groningen","Groningen","be17171577738e0dfb43c18143024f42","ba230ce4963134590e4bd05185e36281","3","4"
"Dames Nederlandse Loterij Cup","2018","beker","Dames Nederlandse Loterij Cup - Ronde 2 / Halve finale","0","2019-03-23","17:15:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","U.C. Face Off","U.C. Face Off","Groningen","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","52c46476e8eb3f8ad03df1ebb9bb8727","2f94911872153729c2d60dab06d98ae3","0","17"
"Dames Nederlandse Loterij Cup","2018","beker","Dames Nederlandse Loterij Cup - Finale","0","2019-05-18","14:15:00","Sporthallen Zuid","Amsterdam","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","Groningen Messed Up","UFC Groningen","Groningen","77e0cbd49bea59238990879a0541df8f","2f94911872153729c2d60dab06d98ae3","16","2"
"Dames Competitie","2019","competitie","Eredivisie","1","2019-09-21","14:45:00","Lewenborg","Groningen","UFC Utrecht 2","UFC Utrecht","Utrecht","Groningen Messed Up","UFC Groningen","Groningen","5d30a3eca945d8eb914813f87b2a9689","6899c684b6bde42985cc37691a1ec4c4","5","10"
"Dames Competitie","2019","competitie","Eredivisie","1","2019-09-21","12:15:00","Bokkeduinen","Amersfoort","Sonics","Sonics","Amersfoort","HSK Agents","HSK Floorball","Den Haag","059fa46aafee60677cbde5d650c20872","5f9aede60a3e51017da95288726c7ee5","8","1"
"Dames Competitie","2019","competitie","1e Divisie","2","2019-09-21","10:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 4","UFC Utrecht","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","de0357e8215d96f7a61d49ee5e3c1005","dfd6dab64f2ef5c65f62a82be8295f05","5","4"
"Dames Competitie","2019","competitie","1e Divisie","2","2019-09-21","12:15:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","Face Off","U.C. Face Off","Groningen","Jungle-Speed","U.S.F.V. Jungle-Speed","Utrecht","45c8ca323407bfec8ae496bdc92d1bcb","4d2a246fff821474b9df446b7ffeab37","2","1"
"Dames Competitie","2019","competitie","Eredivisie","1","2019-09-21","14:00:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","5e2176b3aa970e3a944ac7f7cf7f5178","77e0cbd49bea59238990879a0541df8f","4","5"
"Dames Competitie","2019","competitie","1e Divisie","2","2019-09-21","17:00:00","Nieuw Welgelegen Multifunctionele - Beneden","Utrecht","Blue Falcons","D.S.F.V. Blue Falcons","Delft","UFC Utrecht 3","UFC Utrecht","Utrecht","1ff3afd134bd3d6e814e061fc35a9c7f","471a36e9d23f8905f3c6d2b1443a8ff7","0","5"
